Time,Right,Left
-0.56057232,0.00006103515625,0.000030517578125
-0.56053061,0.000091552734375,0.00006103515625
-0.5604889,0.0001220703125,0.000030517578125
-0.5604472,0.000030517578125,NaN
-0.56039734,NaN,NaN
-0.56035562,NaN,NaN
-0.56031391,NaN,NaN
-0.56027219,0.000213623046875,NaN
-0.56023047,NaN,NaN
-0.56018876,NaN,0.001068115234375
-0.56013696,NaN,0.002227783203125
-0.56009393,0.00042724609375,0.001068115234375
-0.56005223,0.002716064453125,0.0025634765625
-0.56001051,0.001190185546875,0.00164794921875
-0.55996879,0.0013427734375,0.0008544921875
-0.55992708,0.00189208984375,0.001190185546875
-0.55988536,0.00103759765625,0.000579833984375
-0.55984365,0.002288818359375,0.00048828125
-0.55980194,0.0001220703125,0
-0.55976022,0.0006103515625,0.001556396484375
-0.55971851,0.00006103515625,0.002838134765625
-0.55967515,0.000213623046875,0.00103759765625
-0.55963343,0.00201416015625,0.000152587890625
-0.55959172,0.00225830078125,0.000518798828125
-0.55955001,0.0169677734375,NaN
-0.55951937,0.068603515625,0.062896728515625
-0.55947765,0.06439208984375,0.06622314453125
-0.55943592,0.067962646484375,0.0694580078125
-0.55939421,0.071197509765625,0.07623291015625
-0.55935249,0.074554443359375,NaN
-0.55933848,0.083404541015625,0.27874755859375
-0.55929676,0.295867919921875,0.29290771484375
-0.55925504,0.004119873046875,0.000213623046875
-0.55921332,0.0306396484375,0
-0.5591716,0.013214111328125,0.00018310546875
-0.55912988,0.036224365234375,0.036834716796875
-0.55908816,0,0.0780029296875
-0.55904644,0.00067138671875,NaN
-0.55901579,0.081573486328125,0.081634521484375
-0.55897406,0.083587646484375,0.08172607421875
-0.55893234,0.08197021484375,0.08154296875
-0.55889061,NaN,0.000244140625
-0.55884369,NaN,NaN
-0.55880197,NaN,NaN
-0.55876026,0.084442138671875,0.084136962890625
-0.55871854,0.0838623046875,0.083587646484375
-0.55867681,0.08428955078125,0.083099365234375
-0.55863509,0.0828857421875,0.08270263671875
-0.55859336,0.082611083984375,0.0843505859375
-0.55855164,0.08416748046875,0.082977294921875
-0.55848973,0.083953857421875,0.07708740234375
-0.55844801,0.079925537109375,0.078826904296875
-0.55839848,0.075775146484375,0.080413818359375
-0.55835676,0.0018310546875,0
-0.55831504,0.0462646484375,0.05023193359375
-0.55827332,0.038116455078125,0.049530029296875
-0.5582316,0.045379638671875,0.0482177734375
-0.55818988,0.050872802734375,0.0535888671875
-0.55814816,0.057098388671875,0.05902099609375
-0.55811687,NaN,0.0828857421875
-0.55808754,0.05755615234375,0.036712646484375
-0.55804582,0.013427734375,0.000030517578125
-0.5580041,0.2952880859375,0.279510498046875
-0.55796238,0.268035888671875,0.264495849609375
-0.55792066,0.265380859375,0.26971435546875
-0.55787894,0.27996826171875,0.291961669921875
-0.55783722,0.068450927734375,0.01092529296875
-0.55780594,NaN,0.00006103515625
-0.55777889,0.001068115234375,0
-0.55773717,0.000396728515625,0.00006103515625
-0.55769545,0.000213623046875,0.000091552734375
-0.55765373,0.0001220703125,0.000152587890625
-0.55761201,0.00018310546875,0.000213623046875
-0.55757029,0.00018310546875,0.000244140625
-0.55752857,0.000152587890625,NaN
-0.55749663,0.080169677734375,0.015533447265625
-0.55745491,0.001373291015625,0.291534423828125
-0.55741319,0.2764892578125,0.266937255859375
-0.55737148,0.260345458984375,NaN
-0.55730986,NaN,NaN
-0.55726814,NaN,0.000213623046875
-0.55722644,0.000244140625,NaN
-0.55718473,0.00018310546875,NaN
-0.55714301,0.000152587890625,NaN
-0.55710487,0.0013427734375,0.001312255859375
-0.55706316,0.002777099609375,0.000396728515625
