Time,Right,Left
-0.07821312,0,-0.999969482421875
-0.07819216,0,-0.999969482421875
-0.07817136,0,-0.999969482421875
-0.07815056,0,-0.999969482421875
-0.0781296,0,-0.999969482421875
-0.0781088,0,0
-0.078088,0,0
-0.07806704,0,0.000030517578125
-0.07804624,0,0.00006103515625
-0.07802544,0,0.000244140625
-0.07800448,0,0.000030517578125
-0.07798368,0,0.00006103515625
-0.07796288,0,0.0001220703125
-0.07793952,0,0
-0.07791872,0,0.0001220703125
-0.07789712,0,0.000030517578125
-0.07787696,0,-0.999969482421875
-0.07785296,0,0
-0.07783216,0,0
-0.07781104,0,0
-0.0777904,0,0
-0.0777696,0,0
-0.07774832,0,-0.999969482421875
-0.07772784,0,0
-0.07770704,0,-0.999969482421875
-0.07768576,0,-0.99993896484375
-0.07766528,0,-0.99993896484375
-0.07764448,0,-0.999969482421875
-0.07762688,NaN,0
-0.07761328,0,0
-0.07759232,0,0
-0.07757376,NaN,0
-0.0775608,0,0
-0.07754016,0,0.000030517578125
-0.07751936,0,0
-0.07749856,0,-0.999969482421875
-0.0774776,0,-0.999969482421875
-0.0774568,0,0
-0.077436,0,0
-0.0774104,0,0
-0.0773896,NaN,0
-0.07737648,0,-0.999969482421875
-0.07735568,0,-0.999969482421875
-0.07733456,0,0.000030517578125
-0.07731392,0,0
-0.07729312,0,-0.999969482421875
-0.077272,0,-0.999969482421875
-0.07725136,0,0
-0.07723056,0,0
-0.07721488,NaN,-0.999969482421875
-0.0772016,0,-0.99993896484375
-0.07717952,0,0
-0.07715392,0,0
-0.07713296,0,0
-0.07711216,0,0.000030517578125
-0.07709136,0,0.0001220703125
-0.0770704,0,0.000030517578125
-0.0770496,0,0
-0.0770288,0,-0.999969482421875
-0.07700816,0,-0.999969482421875
-0.07698736,0,-0.999969482421875
-0.07696624,0,-0.99993896484375
-0.0769456,0,-0.999969482421875
-0.0769248,0,-0.999969482421875
-0.07690592,0,-0.99993896484375
-0.07688512,0,-0.999908447265625
-0.07686416,0,-0.999969482421875
-0.07684336,0,-0.99993896484375
-0.07682256,0,-0.999969482421875
-0.0768016,0,0
-0.0767808,0,-0.999969482421875
-0.07676,0,0.000091552734375
-0.07673904,0,0
-0.07671824,0,0.000030517578125
-0.07669744,0,-0.999969482421875
-0.07668336,0,0.000030517578125
-0.07666224,0,0
-0.0766416,0,0.000030517578125
-0.0766208,0,0.00006103515625
-0.0766,0,0.0001220703125
-0.07657904,0,0.000030517578125
-0.07655824,0,0.00006103515625
-0.07653744,0,0.0001220703125
-0.07651648,0,0.000030517578125
-0.07649568,0,NaN
-0.07647984,0,0
-0.07646416,0,0.00006103515625
-0.07644336,0,0.0001220703125
-0.0764224,0,0
-0.0764016,0,0.00006103515625
-0.0763808,0,0
-0.07635984,0,0
-0.07633904,0,0.000030517578125
-0.07631824,0,0.0001220703125
-0.07629664,0,NaN
-0.07628272,0,-0.999969482421875
-0.07626704,0,-0.999969482421875
-0.07624624,0,-0.999908447265625
-0.07622528,0,-0.999969482421875
-0.07620448,0,-0.999969482421875
-0.07618368,0,-0.999969482421875
-0.07616272,0,-0.999969482421875
-0.07614192,0,-0.999969482421875
-0.07612112,0,-0.99993896484375
-0.0761,0,0
-0.07607936,0,-0.999969482421875
-0.07605856,0,0
-0.07603744,0,0
-0.07600848,0,0
-0.0759872,0,0
-0.07596672,0,0.00006103515625
-0.07594592,0,0
-0.07592464,0,0
-0.07590416,0,0
-0.07588336,0,0
-0.07586208,0,0
-0.0758416,0,0
-0.0758208,0,0
-0.07579968,0,0.000030517578125
-0.07577904,0,0
-0.07575824,NaN,0
-0.07574368,-0.999969482421875,0
-0.0757168,0,0
-0.07569616,0,0
-0.07567536,-0.999969482421875,0
-0.07565424,-0.999969482421875,0
-0.0756336,-0.999969482421875,0
-0.0756128,-0.999969482421875,0
-0.07559168,-0.999969482421875,0
-0.07557104,0,0
-0.07555024,0,0
-0.07552912,NaN,0
-0.07551632,-0.999969482421875,0
-0.07549552,-0.999969482421875,0
-0.07547424,-0.999969482421875,0
-0.07545376,0,0
-0.07543296,0.00006103515625,0
-0.07541136,0.0001220703125,0
-0.0753912,0.000030517578125,0
-0.0753704,0,0
-0.07534928,0,0
-0.07532864,-0.999969482421875,0
-0.07530784,-0.999969482421875,0
-0.07528992,-0.99993896484375,0
-0.0752688,-0.999969482421875,0
-0.0752472,-0.999969482421875,0
-0.07522704,-0.999969482421875,0
-0.07520624,-0.999969482421875,0
-0.07518496,-0.999969482421875,0
-0.07516448,-0.999969482421875,0
-0.07514608,-0.999969482421875,0
-0.07512624,-0.999969482421875,0
-0.07510544,-0.999969482421875,0
-0.07508448,0,0
-0.07506256,-0.999969482421875,0
-0.07504176,-0.999969482421875,NaN
-0.07503232,-0.999969482421875,0
-0.07501152,-0.999969482421875,0
-0.07499056,0,0
-0.07496976,0.000030517578125,0
-0.07494896,0.00006103515625,0
-0.074928,0,0
-0.0749072,0,0
-0.0748864,0.000030517578125,0
-0.07486544,0,0
-0.07484464,-0.999969482421875,0
-0.07481456,0.0001220703125,0
-0.07479296,0.0001220703125,0
-0.0747728,0.000030517578125,0
-0.074752,0.00006103515625,0
-0.07473088,0,0
-0.07471024,-0.999969482421875,0
-0.07468944,-0.99993896484375,NaN
-0.07468192,-0.99993896484375,0
-0.0746608,-0.999969482421875,0
-0.07464016,-0.999969482421875,0
-0.07461888,0.000030517578125,0
-0.07459856,0,0
-0.07457744,0,0
-0.0745568,0,0
-0.074536,0,0
-0.07451488,0,0
-0.07449424,0,0
-0.07447344,0,0
-0.07445264,0,0
-0.07443168,-0.999969482421875,0
-0.07441088,-0.999969482421875,0
-0.07439008,-0.999969482421875,0
-0.07437264,-0.999969482421875,0
-0.07435184,-0.999969482421875,0
-0.07433104,-0.99993896484375,0
-0.07431008,-0.999969482421875,0
-0.07428928,-0.999969482421875,0
-0.07427024,NaN,0
-0.07425584,0,0
-0.07423504,-0.999969482421875,0
-0.07421408,-0.99993896484375,0
-0.0741864,-0.999969482421875,0
-0.07415776,0,0
-0.07413792,0,0
-0.07411712,0,0
-0.07409632,-0.999969482421875,0
-0.07407504,-0.99993896484375,0
-0.07405456,0,0
-0.07403376,0,0
-0.07401296,0,0
-0.07399168,0,0
-0.0739712,0,0
-0.0739504,0,0
-0.07392928,0,0
-0.07390864,0.000030517578125,0
-0.07388784,0,0
-0.07386704,NaN,0
-0.07385456,0,0
-0.07383392,NaN,0
-0.07381984,0,0
-0.07379968,0,0
-0.07377888,0,0
-0.07375728,0,0
-0.07373712,0,NaN
-0.07372112,0,0
-0.07370016,0,-0.999969482421875
-0.07367392,0,0
-0.07365296,0,-0.999969482421875
-0.07363216,0,0
-0.07361136,0,0
-0.0735904,0,0
-0.0735696,0,0
-0.0735488,NaN,0
-0.07353584,0,0
-0.07351488,0.000030517578125,0
-0.07349936,NaN,0
-0.07348368,-0.999969482421875,0
-0.0734696,-0.999969482421875,0
-0.07344848,-0.999969482421875,0
-0.07342784,-0.99993896484375,0
-0.0734128,0,0
-0.07339168,-0.999969482421875,0
-0.07337104,-0.999969482421875,0
-0.07335024,-0.999969482421875,0
-0.07332912,NaN,0
-0.07331952,0,0
-0.07329872,0.00006103515625,0
-0.07327744,0,0
-0.07325696,0,0
-0.07323632,0,0
-0.07321616,0,0
-0.07319536,0.000030517578125,0
-0.07317424,0.000030517578125,0
-0.0731496,0,0
-0.0731288,0,0
-0.07310768,0,0
-0.07308704,0,0
-0.07306624,0,0
-0.07304544,-0.999969482421875,NaN
-0.07303424,0,0
-0.07301728,-0.999969482421875,0
-0.07299616,-0.999969482421875,0
-0.07297552,-0.999969482421875,0
-0.07295472,-0.999969482421875,0
-0.0729336,-0.999908447265625,0
-0.07291296,-0.999969482421875,0
-0.07289216,-0.999969482421875,0
-0.07287104,-0.999969482421875,0
-0.0728504,0,0
