Time,Right,Left
-0.527913,9,3
-0.52786479,3,8
-0.5278231,0,9
-0.52777946,7,1
-0.52773777,16,11
-0.52769608,4,5
-0.52765438,6,9
-0.52761269,4,2
-0.527571,1,2
-0.5275293,8,9
-0.52748761,5,4
-0.52745634,NaN,0
-0.52742768,8,8
-0.52738599,1,1
-0.52734429,3,NaN
-0.5273026,NaN,6
-0.52726091,8,7
-0.52719934,7,NaN
-0.52717457,2,NaN
-0.52713288,NaN,NaN
-0.52709119,NaN,NaN
-0.5270495,NaN,NaN
-0.52700782,NaN,NaN
-0.52696613,NaN,NaN
-0.52692444,NaN,NaN
-0.52688276,NaN,NaN
-0.52684107,NaN,NaN
-0.52679938,NaN,NaN
-0.52677984,NaN,NaN
-0.52673815,NaN,NaN
-0.52669646,NaN,NaN
-0.52665478,NaN,NaN
-0.52661309,NaN,NaN
-0.5265714,1,4
-0.5265297,2,5
-0.52648801,1,6
-0.52644176,NaN,0
-0.5264144,6,0
-0.5263727,4,16
-0.52633101,22,11
-0.52628931,8,5
-0.52624762,2,2
-0.52620592,1,7
-0.52616423,0,2
-0.52612255,7,0
-0.52609128,NaN,NaN
-0.52604925,NaN,NaN
-0.52600755,NaN,NaN
-0.52596586,7,9
-0.52592417,2,9
-0.52588248,NaN,NaN
-0.52585122,NaN,6
-0.52580692,NaN,NaN
-0.52576523,NaN,NaN
-0.52571702,NaN,NaN
-0.52567534,NaN,NaN
-0.52563365,NaN,NaN
-0.52559196,NaN,NaN
-0.52555027,NaN,NaN
-0.52550858,NaN,NaN
-0.5254669,NaN,NaN
-0.52542521,NaN,NaN
-0.52538352,NaN,NaN
-0.52536788,NaN,37
-0.52532391,4,7
-0.52528222,1,1
-0.52524051,2,0
-0.52519881,6,1
-0.52515712,6,3
-0.52511542,0,9
-0.52507372,4,0
-0.52503203,4,9
-0.52499034,6,7
-0.52494734,2,1
-0.52490565,NaN,NaN
-0.52486395,NaN,NaN
-0.52482225,5,3
-0.52478055,NaN,NaN
-0.52473886,NaN,NaN
-0.52469716,NaN,1
-0.52465156,NaN,NaN
-0.52462486,NaN,NaN
-0.52458317,NaN,NaN
-0.52454148,6,NaN
-0.52449327,NaN,NaN
-0.52445158,NaN,NaN
-0.52440989,4,NaN
-0.52436819,NaN,NaN
-0.5243265,NaN,NaN
-0.52428481,NaN,5
-0.52422947,NaN,NaN
-0.52418777,NaN,NaN
-0.52415877,NaN,NaN
-0.52411708,4,3
-0.52407538,2,1
-0.52403368,NaN,NaN
-0.52399199,NaN,NaN
-0.52395029,NaN,NaN
-0.52390859,NaN,NaN
-0.5238669,NaN,NaN
-0.5238252,NaN,NaN
-0.52377729,NaN,NaN
-0.52373558,4,1
-0.52369387,NaN,NaN
-0.52365216,NaN,7
-0.52361045,3,8
-0.52356874,4,NaN
-0.52351011,NaN,NaN
-0.5234684,NaN,NaN
-0.52342669,NaN,NaN
-0.52339541,NaN,4
-0.52336478,4,NaN
-0.52332308,NaN,NaN
-0.52328137,NaN,NaN
-0.52323968,NaN,NaN
-0.52319798,185,NaN
-0.52315466,NaN,NaN
-0.52311297,NaN,NaN
-0.52307127,NaN,NaN
-0.52302957,NaN,6
-0.52298787,9,2
-0.5229566,NaN,NaN
-0.52290938,NaN,NaN
-0.52286769,NaN,NaN
-0.522826,NaN,NaN
-0.52278431,NaN,7
-0.52272799,6,6
-0.52268629,8,2
-0.5226446,7,8
-0.5226029,1,8
-0.52256121,7,8
-0.52251951,7,3
-0.52247781,9,1
-0.52243611,7,NaN
-0.52240778,NaN,NaN
-0.52236608,NaN,NaN
-0.52232438,NaN,NaN
-0.52228268,NaN,NaN
-0.52224097,NaN,5
-0.52219502,NaN,NaN
-0.52215332,NaN,NaN
-0.52211162,NaN,NaN
-0.52206992,NaN,NaN
-0.52202822,NaN,NaN
-0.52198652,NaN,NaN
-0.52195525,NaN,8
-0.52191519,5,4
-0.5218735,4,5
-0.5218318,1,1
-0.5217901,9,2
-0.5217484,9,3
-0.5217067,0,NaN
-0.52167574,NaN,NaN
-0.52163404,NaN,NaN
-0.52159234,NaN,NaN
-0.52155064,NaN,3
-0.52150893,1,5
-0.52145258,7,5
-0.52141088,NaN,NaN
-0.52136918,NaN,NaN
-0.52132748,NaN,NaN
-0.52128578,NaN,NaN
-0.52124408,NaN,NaN
-0.52120238,NaN,NaN
-0.5211711,NaN,3
-0.52113135,6,2
-0.52108965,0,2
-0.52104794,NaN,NaN
-0.52101631,NaN,5
-0.52099024,7,2
-0.52094854,5,1
-0.52090684,8,NaN
-0.52086514,NaN,5
-0.52082344,4,3
-0.52077914,NaN,NaN
-0.5207332,NaN,NaN
-0.52070257,NaN,NaN
-0.52066086,NaN,NaN
-0.52061916,NaN,NaN
-0.52057745,NaN,NaN
-0.52053575,NaN,NaN
-0.52049405,4,7
-0.52045235,NaN,NaN
-0.52041065,NaN,NaN
-0.52036895,NaN,7
-0.52032725,8,NaN
-0.52029401,NaN,NaN
-0.52025231,NaN,NaN
-0.5202106,NaN,NaN
-0.52016889,NaN,NaN
-0.52012719,NaN,NaN
-0.52008549,NaN,NaN
-0.52004379,NaN,NaN
-0.52000208,NaN,NaN
-0.51996037,NaN,NaN
-0.51994279,2,NaN
-0.5199011,8,6
-0.51985941,8,7
-0.51981772,4,0
-0.51977602,9,9
-0.51973433,7,4
-0.51969263,2,1
-0.51966136,NaN,NaN
-0.5196177,NaN,NaN
-0.519576,NaN,NaN
-0.51953431,NaN,NaN
-0.51949261,NaN,NaN
-0.51945091,4,2
-0.51940922,NaN,NaN
-0.51938058,NaN,NaN
-0.51933888,NaN,NaN
-0.51929718,NaN,NaN
-0.51925549,NaN,NaN
-0.51921379,NaN,NaN
-0.51917209,NaN,NaN
-0.5191304,NaN,2
-0.51908218,NaN,8
-0.51905677,4,0
-0.51901507,4,9
-0.51897337,7,4
-0.51893167,2,5
-0.51888997,0,7
-0.51884828,3,8
-0.51880658,7,5
-0.51875672,NaN,6
-0.51873327,8,0
-0.51869158,NaN,NaN
-0.51864988,3,2
-0.51860818,9,6
-0.5185489,7,1
-0.51850721,NaN,NaN
-0.51846552,6,5
-0.51842383,2,NaN
-0.51838801,2,2
-0.51834632,6,5
-0.51830463,8,2
-0.51826294,0,NaN
-0.51820788,NaN,NaN
-0.51816618,NaN,NaN
-0.51812448,NaN,1
-0.51807593,0,7
-0.51803423,0,5
-0.51799253,1,5
-0.51795083,0,9
-0.51790913,NaN,NaN
-0.51786744,NaN,4
-0.5178238,6,4
-0.51776258,1,NaN
-0.5177209,NaN,4
-0.51767922,0,0
-0.51763754,0,8
-0.51759586,0,NaN
-0.51755418,NaN,NaN
-0.51752292,NaN,NaN
-0.51747832,NaN,NaN
-0.51743664,NaN,NaN
-0.51739495,NaN,NaN
-0.51735327,NaN,NaN
-0.51732461,NaN,NaN
-0.51728293,NaN,NaN
-0.51724124,NaN,NaN
-0.51719956,NaN,NaN
-0.51715787,NaN,NaN
-0.51711618,NaN,NaN
-0.5170859,NaN,NaN
-0.51704421,NaN,NaN
-0.51700252,NaN,NaN
-0.51696082,NaN,2
-0.51691261,5,7
-0.51687092,9,2
-0.51682923,5,7
-0.51678754,5,5
-0.51674585,NaN,NaN
-0.51670416,NaN,NaN
-0.51666247,23,4
-0.51661687,9,7
-0.51657518,3,1
-0.51653349,2,NaN
-0.5165172,9,7
-0.5164755,9,1
-0.5164338,0,0
-0.51639212,9,5
-0.51635042,8,NaN
-0.51631981,0,8
-0.5162739,NaN,NaN
-0.51623221,NaN,NaN
-0.51619052,NaN,NaN
-0.51614883,NaN,NaN
-0.51610715,NaN,NaN
-0.51606545,NaN,NaN
-0.51602376,NaN,2
-0.51598207,NaN,NaN
-0.5159508,NaN,NaN
-0.51590358,NaN,NaN
-0.51586189,NaN,NaN
-0.51581237,NaN,NaN
-0.51577068,NaN,NaN
-0.51572899,NaN,NaN
-0.51568729,NaN,6
-0.5156456,4,NaN
-0.51562248,NaN,NaN
-0.51558079,NaN,NaN
-0.5155391,NaN,NaN
-0.51549741,0,1
-0.51545375,1,0
-0.51541206,7,0
-0.51537037,6,0
-0.51532868,3,9
-0.51528698,5,1
-0.51524528,9,NaN
-0.51521629,6,1
-0.51517461,5,2
-0.51513293,3,1
-0.51509124,6,6
-0.51502968,2,5
-0.51498799,4,6
-0.5149463,8,1
-0.51490461,6,6
-0.51486294,5,3
-0.51482125,8,2
-0.51477957,NaN,NaN
-0.51474831,NaN,NaN
-0.51472421,2,NaN
-0.51467829,NaN,NaN
-0.51463659,NaN,NaN
-0.51459491,NaN,NaN
-0.51455321,NaN,NaN
-0.51451152,NaN,NaN
-0.51446983,NaN,NaN
-0.51442813,NaN,NaN
-0.51438644,NaN,NaN
-0.51434475,0,1
-0.51429166,8,3
-0.51424997,1,4
-0.51420828,5,2
-0.51416658,9,4
-0.51412488,4,NaN
-0.51408318,NaN,NaN
-0.51404149,NaN,NaN
-0.51399654,4,8
-0.51395485,9,0
-0.51391316,5,2
-0.51387148,3,3
-0.51382979,NaN,NaN
-0.51378809,NaN,NaN
-0.51372914,NaN,NaN
-0.51368746,NaN,NaN
-0.51364577,NaN,NaN
-0.51360409,NaN,NaN
-0.51355524,9,8
-0.51351355,6,6
-0.51347185,4,5
-0.51343017,7,4
-0.51338848,8,0
-0.51334548,NaN,4
-0.51332007,9,NaN
-0.51327836,NaN,6
-0.51323666,7,1
-0.51319495,2,4
-0.51315325,5,0
-0.51311154,7,NaN
-0.51306984,NaN,NaN
-0.51303891,NaN,NaN
-0.51299722,NaN,NaN
-0.51295552,NaN,NaN
-0.51291383,NaN,NaN
-0.51287213,NaN,NaN
-0.51283043,NaN,NaN
-0.51278873,NaN,NaN
-0.51274704,NaN,NaN
-0.51270534,NaN,NaN
-0.51266984,5,4
-0.51262813,8,1
-0.51258644,3,9
-0.51254474,9,3
-0.51250304,0,4
-0.51246134,0,9
-0.51241963,5,7
-0.51237793,1,NaN
-0.51233623,NaN,NaN
-0.51230495,NaN,NaN
-0.51226326,NaN,NaN
-0.51222156,NaN,0
-0.51217987,NaN,NaN
-0.51213817,NaN,NaN
-0.51209648,NaN,6
-0.51205479,6,NaN
-0.51200788,NaN,NaN
-0.51196618,NaN,NaN
-0.51192448,NaN,NaN
-0.51188279,NaN,NaN
-0.51184109,NaN,NaN
-0.5117994,NaN,NaN
-0.51175771,NaN,NaN
-0.51171602,NaN,NaN
-0.51168475,NaN,8
-0.51163654,5,4
-0.51159485,NaN,NaN
-0.51155316,NaN,NaN
-0.51151147,NaN,8
-0.51146977,1,3
-0.51142808,5,9
-0.5113968,NaN,9
-0.51135185,4,9
-0.51131016,0,9
-0.51126848,3,1
-0.51122679,3,2
-0.51119553,NaN,NaN
-0.51116557,NaN,NaN
-0.51112388,NaN,NaN
-0.5110822,NaN,NaN
-0.51104052,NaN,NaN
-0.51099883,NaN,0
-0.51094218,8,6
-0.51090049,6,9
-0.5108588,3,5
-0.51081711,8,4
-0.51076729,NaN,NaN
-0.51072559,4,0
-0.51068389,8,5
-0.5106422,0,4
-0.51060051,1,1
-0.51055882,NaN,NaN
-0.51051713,2,NaN
-0.51045556,3,1
-0.51041387,NaN,NaN
-0.51037217,NaN,NaN
-0.51033047,1,1
-0.51028877,2,NaN
-0.51024707,NaN,NaN
-0.51020537,NaN,NaN
-0.51017768,1,4
-0.51013599,0,1
-0.5100943,1,0
-0.5100526,2,4
-0.5100109,5,5
-0.5099692,1,9
-0.50992752,6,NaN
-0.50986985,NaN,NaN
-0.50982816,NaN,NaN
-0.50977701,NaN,NaN
-0.5097529,7,9
-0.5097112,NaN,NaN
-0.5096695,NaN,NaN
-0.50962781,NaN,NaN
-0.50957894,3,NaN
-0.50953724,NaN,NaN
-0.50949555,4,2
-0.50945386,4,3
-0.50941217,9,7
-0.50937048,8,NaN
-0.50933692,NaN,NaN
-0.50929523,NaN,NaN
-0.50925353,NaN,NaN
-0.50921184,NaN,5
-0.50915194,3,6
-0.50911025,3,7
-0.50906856,NaN,NaN
-0.5090373,NaN,NaN
-0.50899592,NaN,NaN
-0.50895424,NaN,NaN
-0.50891255,NaN,NaN
-0.50887086,NaN,NaN
-0.50882916,0,8
-0.50878747,7,0
-0.50874577,NaN,NaN
-0.50871353,NaN,NaN
-0.50867184,NaN,NaN
-0.50863015,NaN,NaN
-0.50858846,NaN,0
-0.50854677,NaN,NaN
-0.50850507,NaN,NaN
-0.50846338,3,3
-0.50842168,9,NaN
-0.50839073,22,18
-0.50834902,9,1
-0.50830732,8,NaN
-0.50826561,NaN,NaN
-0.50822391,NaN,NaN
-0.5081822,7,5
-0.50813006,1,9
-0.50808835,3,NaN
-0.50804664,NaN,NaN
-0.50800494,NaN,NaN
-0.50796324,NaN,NaN
-0.50792153,NaN,NaN
-0.50787983,NaN,0
-0.50781991,0,NaN
-0.50777821,NaN,NaN
-0.5077365,NaN,0
-0.50769481,0,NaN
-0.50765311,NaN,NaN
-0.50761142,NaN,NaN
-0.50758014,NaN,0
-0.50755407,1,3
-0.50751238,4,9
-0.50747067,5,2
-0.50742896,1,5
-0.50738726,8,5
-0.50733773,6,7
-0.50729408,NaN,NaN
-0.50725239,NaN,NaN
-0.50721069,NaN,NaN
-0.50716901,NaN,2
-0.50712731,0,2
-0.50708563,8,0
-0.50704393,1,2
-0.50700225,7,3
-0.50696056,8,9
-0.50691758,NaN,NaN
-0.50687588,NaN,NaN
-0.50683418,NaN,NaN
-0.5067925,2,4
-0.50675081,6,4
-0.50670911,NaN,NaN
-0.50666741,NaN,NaN
-0.50662571,0,NaN
-0.50658401,NaN,NaN
-0.50653775,1,8
-0.50649606,3,2
-0.50645438,5,7
-0.50641269,0,3
-0.506371,9,9
-0.50632931,0,0
-0.50628763,0,2
-0.50625636,NaN,NaN
-0.50621271,NaN,NaN
-0.50617101,NaN,NaN
-0.50612932,3,3
-0.50608762,7,6
-0.50604593,8,8
-0.50600423,9,4
-0.50596253,6,4
-0.50592084,2,NaN
-0.50586484,NaN,NaN
-0.50582314,NaN,NaN
-0.50578145,NaN,NaN
-0.50575019,NaN,NaN
-0.50570914,2,NaN
-0.50566744,NaN,NaN
-0.5056215,NaN,7
-0.50559608,6,3
-0.50556481,NaN,NaN
-0.50552539,NaN,NaN
-0.50548369,NaN,NaN
-0.50544199,NaN,NaN
-0.50540028,NaN,NaN
-0.50535859,NaN,NaN
-0.50531689,9,NaN
-0.50529082,NaN,NaN
-0.50524912,NaN,NaN
-0.50520742,NaN,NaN
-0.50516573,NaN,NaN
-0.50512404,NaN,NaN
-0.50509243,NaN,1
-0.50505072,3,4
-0.50500903,2,3
-0.50496733,4,NaN
-0.50492563,NaN,NaN
-0.50488393,NaN,NaN
-0.50484223,NaN,NaN
-0.50480053,NaN,NaN
-0.50475883,NaN,NaN
-0.5047344,2,1
-0.5046927,8,6
-0.50465099,7,2
-0.50460929,5,1
-0.50456499,4,1
-0.50452329,8,7
-0.50448159,3,0
-0.50443988,8,6
-0.50439819,1,3
-0.50435649,5,6
-0.50431479,NaN,NaN
-0.50427309,NaN,NaN
-0.5042314,NaN,NaN
-0.5041897,NaN,3
-0.5041467,NaN,8
-0.50411576,NaN,NaN
-0.50407406,NaN,NaN
-0.50403236,NaN,NaN
-0.50399066,NaN,NaN
-0.50394896,NaN,NaN
-0.50390726,NaN,NaN
-0.50386555,NaN,9
-0.50382385,1,4
-0.50378215,NaN,NaN
-0.50375316,4,0
-0.50371146,4,8
-0.50366976,1,7
-0.50362806,4,0
-0.50358635,0,2
-0.50354465,0,1
-0.50350294,9,3
-0.50346125,NaN,NaN
-0.50341955,NaN,NaN
-0.50337135,0,4
-0.50332509,2,0
-0.5032834,6,NaN
-0.50324172,NaN,NaN
-0.50320003,NaN,7
-0.50315834,4,4
-0.50311665,22,44
-0.50307495,37,21
-0.50303327,18,1
-0.50299157,9,NaN
-0.50295705,NaN,NaN
-0.50291536,NaN,NaN
-0.50287366,NaN,NaN
-0.50283197,NaN,NaN
-0.50279029,NaN,NaN
-0.50274862,NaN,NaN
-0.50270692,1,NaN
-0.5026913,5,NaN
-0.50266622,NaN,NaN
-0.50262453,NaN,NaN
-0.50258284,NaN,NaN
-0.50254114,7,2
-0.50249944,5,NaN
-0.50245775,NaN,NaN
-0.50241606,NaN,47
-0.50237111,8,8
-0.50232942,2,8
-0.50229815,NaN,NaN
-0.50226267,NaN,NaN
-0.50222097,NaN,NaN
-0.50217928,NaN,3
-0.50213758,3,8
-0.50209589,9,7
-0.5020542,23,28
-0.50201251,17,7
-0.50197081,2,NaN
-0.50193368,NaN,NaN
-0.50189198,NaN,NaN
-0.50185028,NaN,NaN
-0.50180859,NaN,NaN
-0.5017669,1,8
-0.50172521,5,8
-0.50168352,5,3
-0.50164184,4,8
-0.50161057,NaN,NaN
-0.50157606,NaN,NaN
-0.50153438,NaN,NaN
-0.50149269,NaN,NaN
-0.501451,NaN,NaN
-0.50140931,NaN,NaN
-0.50136762,NaN,NaN
-0.50132593,NaN,NaN
-0.50128423,NaN,5
-0.50122593,0,1
-0.50118425,5,7
-0.50114257,6,2
-0.50110089,8,7
-0.50105921,6,1
-0.50101622,NaN,NaN
-0.50097454,NaN,NaN
-0.50093286,NaN,NaN
-0.50089084,750,8
-0.50084851,1,8
