Time,Right,Left
-0.00039456,0,-0.04974365234375
-0.00037368000000000004,0,-0.046783447265625
-0.00035208,NaN,-0.0430908203125
-0.00033192000000000003,0,-0.037872314453125
-0.00031104,0,-0.0318603515625
-0.00029016000000000003,0,-0.02655029296875
-0.00026928,0,-0.019989013671875
-0.0002484,0,NaN
-0.00022752000000000002,0,NaN
-0.00020664000000000001,0,-0.00665283203125
-0.000186,0,-0.002288818359375
-0.00016512000000000002,0,0.002716064453125
-0.00014424000000000001,0,0.0037841796875
-0.00012336,0,0.013153076171875
-0.00010176,NaN,0.018035888671875
-0.0000816,0,0.0238037109375
-0.00006072,0,0.0294189453125
-0.000039840000000000005,0,0.035675048828125
-0.00001896,0,0.042236328125
0.0000019200000000000003,0,0.048797607421875
0.000022800000000000002,0,NaN
0.00004368,0,NaN
0.00006456,0,0.064300537109375
0.00008544000000000001,0,0.069000244140625
0.00010608,-1,0.073944091796875
0.00012696000000000002,0,0.07855224609375
0.00014784,0,0.0823974609375
0.00016872,0,0.0850830078125
0.00019032,NaN,0.08685302734375
0.0002112,NaN,0.08807373046875
0.00023136,0,0.090484619140625
0.00025224,0,0.09173583984375
0.00027312,0,0.092041015625
0.000294,0,0.09051513671875
0.00031488,0,0.09051513671875
0.00033576,0,NaN
0.00035664000000000003,0,NaN
0.00037752,0,0.092620849609375
0.00039816,-1,0.09112548828125
0.00041904,0,0.09088134765625
0.00043992,0,0.09039306640625
0.00046080000000000003,0,0.093719482421875
0.0004824,NaN,0.08905029296875
0.00050256,0,0.088043212890625
0.00052344,0,0.086212158203125
0.00054432,0,0.083282470703125
0.0005652,0,0.081085205078125
