Time,Right,Left
-0.49844,0.00018310546875,0
-0.49841904,0.00018310546875,0
-0.49839824,0.0001220703125,0
-0.49837664,NaN,0
-0.49835648,0.00006103515625,NaN
-0.4983448,0,0
-0.49832384,1.99993896484375,0
-0.49830304,1.999908447265625,0
-0.49828144,NaN,1.999755859375
-0.4982616,0,1.99981689453125
-0.4982408,0,1.99993896484375
-0.49821984,NaN,0
-0.49819856,0,0
-0.49817776,1.999969482421875,0
-0.49815632,NaN,0
-0.498136,1.999908447265625,0
-0.4981152,1.999969482421875,NaN
-0.49809424,0.000030517578125,0
-0.49807344,0.000030517578125,0
-0.49805184,NaN,0
-0.49803168,0.00006103515625,0
-0.49801088,0,NaN
-0.49798016,0.000030517578125,0
-0.49795936,1.999908447265625,0
-0.49793776,NaN,0
-0.4979176,1.9998779296875,0
-0.4978968,0.000030517578125,NaN
-0.4978744,0,NaN
-0.49785344,0,1.999908447265625
-0.49783264,0,1.9998779296875
-0.49781104,NaN,1.9998779296875
-0.49779088,0,1.999969482421875
-0.49777008,0,NaN
-0.49774912,0,0.000030517578125
-0.49772832,0,0.000091552734375
-0.49770672,NaN,0.00006103515625
-0.49768656,0,0.00006103515625
-0.49766576,0,NaN
-0.4976448,0,NaN
-0.497624,1.9998779296875,0
-0.4976032,1.99981689453125,NaN
-0.49758224,1.999786376953125,0
-0.49756144,1.999847412109375,0
-0.49753984,NaN,0
-0.49751968,1.999969482421875,0
-0.49749888,0,NaN
-0.49747792,0,0
-0.49745712,1.99993896484375,0
-0.49743552,NaN,0.00006103515625
-0.4973944,0,0.000091552734375
-0.4973736,0,NaN
-0.49735264,0,0.000091552734375
-0.49733184,0,0.000091552734375
-0.49731024,NaN,1.99981689453125
-0.49727312,0,1.999847412109375
-0.49725232,0,NaN
-0.49723136,0,1.9998779296875
-0.49721056,0,1.999969482421875
-0.49718896,NaN,1.999969482421875
-0.4971688,0,1.999969482421875
-0.497148,0,NaN
-0.49712704,0,0
-0.49710624,0,0
-0.49708464,NaN,0.000030517578125
-0.49706448,0,NaN
-0.49704896,1,0
-0.497028,0,0
-0.4970072,0,NaN
-0.49698624,0,1.999969482421875
-0.49696544,0,NaN
-0.49694448,0,1.999908447265625
-0.49692368,0,1.99993896484375
-0.49690208,NaN,1.99993896484375
-0.49688192,0,1.999908447265625
-0.49686112,0,NaN
-0.49684016,0,1.99993896484375
-0.49681936,NaN,0
-0.49679328,1.99993896484375,NaN
-0.49676848,0,0.00006103515625
-0.49674768,0,0.000030517578125
-0.49672608,NaN,0
-0.49670592,0,0
-0.49668512,0,NaN
-0.49666416,0,0.00006103515625
-0.49664336,0,0
-0.49662176,NaN,1.999908447265625
-0.4966016,0,1.999786376953125
-0.4965808,0,NaN
-0.49655984,0,1.999908447265625
-0.49653904,0,0
-0.49651744,NaN,0.000091552734375
-0.49649728,0,0.000152587890625
-0.49647648,0,NaN
-0.49643296,0,0
-0.49641216,0,0
-0.49639056,NaN,0
-0.4963704,0,0
-0.4963496,0.000030517578125,0
-0.49632864,0.000030517578125,0
-0.49630784,0.000030517578125,0
-0.4962864,NaN,0
-0.49626608,0.000030517578125,0
-0.49624528,1.999969482421875,0
-0.49622432,1.9998779296875,0
-0.49620352,1.9998779296875,0
-0.49618208,NaN,0
-0.49616176,0,0
-0.49614096,1.999969482421875,0
-0.49610896,NaN,0
-0.4960888,1.999908447265625,0
-0.496068,1.999908447265625,NaN
-0.49604704,1.999908447265625,0
-0.49602624,1.99993896484375,0
-0.49600464,NaN,0
-0.49598448,1.99993896484375,0
-0.49596368,0.00006103515625,NaN
-0.49594272,0.000091552734375,0
-0.49592192,0.000152587890625,NaN
-0.49589088,1.999969482421875,0
-0.49587008,1.99993896484375,0
-0.49584848,NaN,0
-0.49582832,0.00006103515625,0
-0.49580688,NaN,0
-0.49578656,0.0001220703125,0
-0.49576576,0.000091552734375,NaN
-0.4957448,0.000030517578125,0
-0.495724,1.99993896484375,0
-0.4957024,NaN,0.000091552734375
-0.49566112,0,0.000030517578125
-0.49564032,0,NaN
-0.49561936,0,1.999969482421875
-0.49559856,NaN,0
-0.49557952,NaN,0
-0.49555936,0.000091552734375,0
-0.49553856,0.00006103515625,NaN
-0.4955176,0.0001220703125,0
-0.4954968,0.000091552734375,0
-0.4954752,NaN,0
-0.49545504,0.000030517578125,0
-0.49543424,0,NaN
-0.49541328,1.999969482421875,0
-0.49539248,1.99993896484375,0
-0.49537152,0.000030517578125,0
-0.49535072,0.00006103515625,0
-0.49532912,NaN,0
-0.49529856,1.99993896484375,0
-0.49527776,1.9998779296875,NaN
-0.4952568,1.9998779296875,0
-0.495236,1.999969482421875,0
-0.4952144,NaN,0
-0.49519424,1.99993896484375,0
-0.49517344,1.999908447265625,NaN
-0.49515248,1.9998779296875,NaN
-0.49513168,0,0
-0.49511088,0,1.999969482421875
-0.49508928,NaN,0
-0.49506912,0,NaN
-0.495048,0.0001220703125,NaN
-0.49502688,0,NaN
-0.49500592,0,0
-0.49498512,0,0.000030517578125
-0.49496352,NaN,0.00006103515625
-0.49494336,0,0.000091552734375
-0.49492256,0,NaN
-0.4949016,0,0.000030517578125
-0.4948808,NaN,0
-0.49485936,NaN,0
-0.4948392,1.999847412109375,0
-0.4948184,1.999908447265625,NaN
-0.49479744,1.999969482421875,0
-0.49477664,1.99993896484375,0
-0.4947552,1.99993896484375,NaN
-0.49473488,0.000030517578125,0
-0.49471408,0.000091552734375,0
-0.49469248,NaN,0
-0.49467232,0.000030517578125,0
-0.49465152,0.000030517578125,NaN
-0.49462,0.00018310546875,NaN
-0.49459968,0.00006103515625,NaN
-0.4945792,0,NaN
-0.49454624,0,0.00006103515625
-0.49452544,0,0
-0.494504,NaN,1.99993896484375
-0.49447328,0,1.99993896484375
-0.49445248,0,NaN
-0.49443152,0,1.99993896484375
-0.49441072,0,NaN
-0.49439088,0.000152587890625,0
-0.49437008,0.00018310546875,NaN
-0.49433904,0.00006103515625,0
-0.49431824,0.000030517578125,0
-0.49429664,NaN,0
-0.49426544,1.99993896484375,NaN
-0.49424448,1.99993896484375,0
-0.49422368,1.999908447265625,0
-0.49420224,1.999542236328125,0
-0.49417088,1.99993896484375,NaN
-0.49415056,1.99993896484375,0
-0.49412976,1.99993896484375,0
-0.4941088,1.99993896484375,0
-0.494088,1.999969482421875,NaN
-0.49406784,0,0.0001220703125
-0.49404688,0,NaN
-0.49402704,0.0001220703125,0
-0.4940056,NaN,0
-0.49398528,0.0001220703125,0
-0.49396448,0.000091552734375,0
-0.49394288,NaN,0
-0.49392272,0.00006103515625,0
-0.49390128,NaN,0
-0.49388096,0.000091552734375,0
-0.49386016,0.000091552734375,0
-0.49383856,NaN,0
-0.4938184,0.000030517578125,0
-0.49379696,0,NaN
-0.49377664,1.999969482421875,0
-0.49375584,1.9998779296875,0
-0.49373424,NaN,0.000091552734375
-0.49370816,NaN,0
-0.493688,0,1.999969482421875
-0.4936672,0,NaN
-0.49364624,0,0.00006103515625
-0.49362544,0,0.000091552734375
-0.49360384,NaN,0.000091552734375
-0.49358368,0,0.000091552734375
-0.49356288,0,NaN
-0.49354192,0,1.999969482421875
-0.49352112,0,1.9998779296875
-0.49349968,NaN,1.999847412109375
-0.49347936,0,1.99993896484375
-0.49345856,0,NaN
-0.4934376,0,0.0001220703125
-0.4934168,0,NaN
-0.49339632,1.999847412109375,0
-0.49337488,NaN,0
-0.49335456,1.999969482421875,0
-0.49333376,0,0
-0.49331216,NaN,0
-0.493292,0.000030517578125,0
-0.4932712,0.000030517578125,NaN
-0.49325104,0,0
-0.49323024,0,NaN
-0.49320928,0,1.999847412109375
-0.49318848,0,1.999786376953125
-0.49316688,NaN,1.999969482421875
-0.49313504,0,1.999969482421875
-0.49311424,0,NaN
-0.49309328,0,1.99993896484375
-0.49307248,0,1.9998779296875
-0.49305168,0,NaN
-0.493032,1.999908447265625,0
-0.4930112,1.999908447265625,0
-0.4929896,NaN,0
-0.49296944,1.9998779296875,0
-0.49294864,1.9998779296875,NaN
-0.49292768,0,0
-0.49290688,0.000030517578125,0
-0.49288544,0.00018310546875,0
-0.4928544,0.0001220703125,0
-0.4928328,NaN,0
-0.4928008,NaN,1.9998779296875
-0.49277936,0,0
-0.49275856,0,0.000091552734375
-0.4927376,0,NaN
-0.49269648,0,1.99993896484375
-0.49267568,0,NaN
-0.49265472,0,1.99993896484375
-0.49263392,NaN,0
-0.49261488,0,0
-0.49259408,0.000091552734375,NaN
-0.49257312,0.0001220703125,0
-0.49255232,0.000152587890625,0
-0.49253072,NaN,0
-0.49251056,0.000030517578125,0
-0.49248976,0,0
-0.49246816,NaN,1.999969482421875
-0.492448,NaN,1.99993896484375
-0.49242784,0,1.99993896484375
-0.49240704,0,NaN
-0.49238608,0,0
-0.49236528,0,NaN
-0.49234368,0.000091552734375,0
-0.49232288,0.000152587890625,0
-0.49230128,NaN,0.000030517578125
-0.49228112,NaN,0.000030517578125
-0.49226096,NaN,0
-0.4922392,1.9998779296875,0
-0.4922184,1.9998779296875,NaN
-0.49219744,1.9998779296875,0
-0.49216704,0.000030517578125,0
-0.49214624,0,NaN
-0.49212528,0,0
-0.49210448,1.999969482421875,0
-0.49208288,NaN,0
-0.49206272,0,0
-0.49204192,NaN,0.00006103515625
-0.49202,0,0.0001220703125
-0.4919984,NaN,0.00006103515625
-0.49197824,NaN,0
-0.49195744,0.00018310546875,NaN
-0.49193712,0.0001220703125,0
-0.49191632,0.0001220703125,0
-0.49189472,NaN,0
-0.49187456,0.0001220703125,0
-0.49185376,0.000091552734375,NaN
-0.49181632,0.000030517578125,0
-0.49179552,0.00006103515625,0
-0.49177408,0.00018310546875,NaN
-0.49175376,0.000030517578125,0
-0.49173296,0.00006103515625,0
-0.49171136,NaN,0
-0.4916912,0.000091552734375,0
-0.49166976,NaN,0
-0.49164944,0.00006103515625,0
-0.49162864,0.000030517578125,NaN
-0.49160768,0,0
-0.49158688,0,0
-0.49156544,NaN,0
-0.49154512,1.999969482421875,0
-0.49152432,1.999969482421875,0
-0.49150336,1.999908447265625,0
-0.49148256,1.999908447265625,0
-0.49146112,NaN,0
-0.4914408,1.999847412109375,0
-0.49142,1.99981689453125,0
-0.4913984,NaN,0
-0.49137824,NaN,0
-0.4913472,1.999908447265625,NaN
-0.49131488,1.99993896484375,0
-0.49129408,1.99993896484375,0
-0.49127248,NaN,0
-0.49125232,0,0
-0.49123152,NaN,0.00018310546875
-0.49121184,0,0.00018310546875
-0.49119088,0,0.00018310546875
-0.49117008,0,0.00042724609375
-0.49114848,NaN,0.000152587890625
-0.49112832,0,0.0001220703125
-0.49110752,0,NaN
-0.49108656,0,0
-0.49106576,0,1.999969482421875
-0.49104496,0,1.99993896484375
-0.491024,0,1.99993896484375
-0.4910032,0,NaN
-0.49098224,0,NaN
-0.49095216,0,1.999969482421875
-0.49093136,0,1.99993896484375
-0.49090976,NaN,1.999908447265625
-0.4908896,0,1.999908447265625
-0.4908688,0,0
-0.4908472,NaN,0.00006103515625
-0.49082704,0,0.000091552734375
-0.49080624,0,NaN
-0.49078528,0,1.99993896484375
-0.49076448,0,1.99981689453125
-0.49074368,0,1.999755859375
-0.49072272,0,1.999847412109375
-0.49070192,0,NaN
-0.49068096,0,1.99993896484375
-0.49066016,0,0.00006103515625
-0.49063936,0,0.000091552734375
-0.4906184,0,0.0001220703125
-0.4905976,0,NaN
-0.49057504,1.9998779296875,0
-0.49055344,NaN,0
-0.49053328,1.99993896484375,0
-0.49051248,1.999969482421875,NaN
-0.49049152,0,0
-0.49047072,0.000030517578125,NaN
-0.49045088,0,0
-0.49042944,NaN,1.999908447265625
-0.49040912,NaN,0
-0.49038672,1.99993896484375,NaN
-0.4903664,1.99993896484375,0
-0.4903456,1.99993896484375,0
-0.490324,NaN,0
-0.49029328,NaN,0
-0.49027312,1.999969482421875,0
-0.49025232,NaN,0
-0.49021936,1.999969482421875,NaN
-0.49018608,0,0
-0.49016528,0,NaN
-0.49014432,0,1.999969482421875
-0.49012352,0,NaN
-0.49009344,0,1.999969482421875
-0.49007248,0,0.000030517578125
-0.49005168,0,NaN
-0.49003072,0,0.000091552734375
-0.49000992,0,0.000030517578125
-0.48998832,NaN,1.999969482421875
-0.48996816,0,1.999908447265625
-0.48994736,0,NaN
-0.4899264,0,0
-0.48989616,0,0
-0.48987456,NaN,0
-0.48984096,NaN,0.000030517578125
-0.4898208,0,0
-0.4898,0,NaN
-0.48977904,0,0.00006103515625
-0.48975824,0,NaN
-0.48973712,0.00006103515625,NaN
-0.48971616,0.000030517578125,0
-0.48969536,0.000030517578125,0
-0.48967376,NaN,0
-0.4896536,0.000091552734375,0
-0.4896328,0.000091552734375,NaN
-0.48961184,0.000030517578125,0
-0.48959104,0.000030517578125,0
-0.4895696,0,NaN
-0.48953888,1.999969482421875,0
-0.48951808,1.999969482421875,0
-0.48949664,0,NaN
-0.48947632,0,0
-0.48945552,0.000030517578125,NaN
-0.48943456,0,0.00006103515625
-0.48941296,NaN,0
-0.48939216,0,0
-0.48937056,NaN,0
-0.4893504,1.999847412109375,0
-0.4893296,1.9998779296875,NaN
-0.48929744,1.99993896484375,NaN
-0.48927648,1.999908447265625,0
-0.48925568,1.99993896484375,0
-0.48923488,1.999908447265625,NaN
-0.48921392,1.999847412109375,0
-0.48919312,NaN,1.99993896484375
-0.4891712,0,1.999969482421875
-0.4891504,0,NaN
-0.48912944,0,1.9998779296875
-0.48910864,0,1.999847412109375
-0.4890872,NaN,1.999847412109375
-0.48906688,NaN,0
-0.48904672,1.999969482421875,0
-0.48902512,NaN,0
-0.48900496,NaN,1.99993896484375
-0.4889824,NaN,0
-0.48896224,0,0.00006103515625
-0.48894144,0,NaN
-0.48891168,0,0.000152587890625
-0.48889088,0,0.0001220703125
-0.48886944,NaN,0.0001220703125
-0.48884912,0,0.0001220703125
-0.48882832,0,NaN
-0.48880736,0,0.00006103515625
-0.48878656,0,1.999969482421875
-0.48876576,0,NaN
-0.4887448,0,1.999908447265625
-0.488724,0,1.999969482421875
-0.48869216,0,NaN
-0.4886712,0,1.99993896484375
-0.4886504,0,1.999755859375
-0.4886288,NaN,1.999969482421875
-0.48860864,0,0.000030517578125
-0.48858784,0,0.000030517578125
-0.48856688,0,0.000091552734375
-0.48854608,0,NaN
-0.48852464,0.000152587890625,0
-0.48850304,NaN,0
-0.48848288,0.00018310546875,0
-0.48846208,0.000152587890625,NaN
-0.48844112,0.00018310546875,0
-0.48842032,0.000213623046875,0
-0.48839888,NaN,0
-0.48837856,0.00018310546875,0
-0.48835776,0.000152587890625,0
-0.48833616,NaN,0
-0.4883056,1.99993896484375,0
-0.48828416,NaN,0
-0.48826384,0.000030517578125,0
-0.48824304,0.00006103515625,0
-0.48822144,NaN,0
-0.48820128,0.000091552734375,0
-0.48818048,0,NaN
-0.48815952,1.999969482421875,0
-0.48813872,1.999969482421875,0
-0.48811712,NaN,0
-0.48808432,NaN,1.999908447265625
-0.48806336,0,1.999908447265625
-0.48804256,0,NaN
-0.4880216,0,1.99993896484375
-0.4880008,0,1.999969482421875
-0.4879792,NaN,1.99993896484375
-0.48795904,0,1.999969482421875
-0.48793824,0,NaN
-0.48791728,0,0.000030517578125
